ptid;enid;name;fullname
9182;12569;520;Buebru (520)
9182;12570;521;Buebru (521)
9182;12571;522;Buebru (522)
9182;12572;523;Buebru (523)
9182;12573;524;Buebru (524)
9182;12574;525;Buebru (525)
9182;12575;526;Buebru (526)
9182;12576;529;Buebru (529)
9182;12577;53;Buebru (53)
9182;12578;530;Buebru (530)
9182;12579;531;Buebru (531)
9182;12580;532;Buebru (532)
9182;12581;533;Buebru (533)
9182;12582;534;Buebru (534)
9182;12583;539;Buebru (539)
9182;12584;54;Buebru (54)
9182;12585;540;Buebru (540)
9182;12586;541;Buebru (541)
9182;12587;542;Buebru (542)
9182;12588;543;Buebru (543)
9182;12589;544;Buebru (544)
9182;12590;545;Buebru (545)
9182;12591;546;Buebru (546)
9182;12592;547;Buebru (547)
9182;12593;548;Buebru (548)
9182;12594;549;Buebru (549)
9182;12595;55;Buebru (55)
9182;12596;550;Buebru (550)
9182;12597;551;Buebru (551)
9182;12598;552;Buebru (552)
9182;12599;553;Buebru (553)
9182;12600;554;Buebru (554)
9182;12601;555;Buebru (555)
9182;12602;559;Buebru (559)
9182;12603;56;Hvelvbru (56)
9182;12604;560;Hvelvbru (560)
9182;12605;561;Hvelvbru (561)
9182;12606;562;Hvelvbru (562)
9182;12607;563;Hvelvbru (563)
9182;12608;564;Hvelvbru (564)
9182;12609;565;Hvelvbru (565)
9182;12610;569;Hvelvbru (569)
9182;12611;57;Hvelvbru (57)
9182;12612;570;Hvelvbru (570)
9182;12613;571;Hvelvbru (571)
9182;12614;572;Hvelvbru (572)
9182;12615;573;Hvelvbru (573)
9182;12616;574;Hvelvbru (574)
9182;12617;575;Hvelvbru (575)
9182;12618;579;Hvelvbru (579)
9182;12619;59;Bue/Hvelvbru (59)
9182;12620;590;Bue/Hvelvbru (590)
9182;12621;6;Fag/spreng/heng (6)
9182;12622;60;Fag/spreng/heng (60)
9182;12623;600;Fag/spreng/heng (600)
9182;12624;61;Fagverksbru (61)
9182;12625;610;Fagverksbru (610)
9182;12626;611;Fagverksbru (611)
9182;12627;612;Fagverksbru (612)
9182;12628;613;Fagverksbru (613)
9182;12629;614;Fagverksbru (614)
9182;12630;615;Fagverksbru (615)
9182;12631;616;Fagverksbru (616)
9182;12632;617;Fagverksbru (617)
9182;12633;618;Fagverksbru (618)
9182;12634;619;Fagverksbru (619)
9182;12635;62;Fagverksbru (62)
9182;12636;620;Fagverksbru (620)
9182;12637;621;Fagverksbru (621)
9182;12638;622;Fagverksbru (622)
9182;12639;623;Fagverksbru (623)
9182;12640;624;Fagverksbru (624)
9182;12641;625;Fagverksbru (625)
9182;12642;629;Fagverksbru (629)
9182;12643;63;Fagverksbru (63)
9182;12644;630;Fagverksbru (630)
9182;12645;631;Fagverksbru (631)
9182;12646;632;Fagverksbru (632)
9182;12647;633;Fagverksbru (633)
9182;12648;639;Fagverksbru (639)
9182;12649;64;Hengefagverkbru (64)
9182;12650;640;Hengefagverkbru (640)
9182;12651;65;Skråstagfagverk (65)
9182;12652;650;Skråstagfagverk (650)
9182;12653;66;Sprengverksbru (66)
9182;12654;660;Sprengverksbru (660)
9182;12655;661;Sprengverksbru (661)
9182;12656;662;Sprengverksbru (662)
9182;12657;663;Sprengverksbru (663)
9182;12658;664;Sprengverksbru (664)
9182;12659;665;Sprengverksbru (665)
9182;12660;666;Sprengverksbru (666)
9182;12661;669;Sprengverksbru (669)
9182;12662;67;Hengverksbru (67)
9182;12663;670;Hengverksbru (670)
9182;12664;671;Hengverksbru (671)
9182;12665;672;Hengverksbru (672)
9182;12666;673;Hengverksbru (673)
9182;12667;674;Hengverksbru (674)
9182;12668;675;Hengverksbru (675)
9182;12669;676;Hengverksbru (676)
9182;12670;677;Hengverksbru (677)
9182;12671;679;Hengverksbru (679)
9182;12672;69;Fagverk, andre (69)
9182;12673;690;Fagverk, andre (690)
9182;12674;7;Henge/flytebru (7)
9182;12675;70;Henge/flytebru (70)
9182;12676;700;Henge/flytebru (700)
9182;12677;71;Hengebru (71)
9182;12678;710;Hengebru (710)
9182;12679;711;Hengebru (711)
9182;12680;712;Hengebru (712)
9182;12681;713;Hengebru (713)
9182;12682;714;Hengebru (714)
9182;12683;719;Hengebru (719)
9182;12684;72;Hengebru (72)
9182;12685;720;Hengebru (720)
9182;12686;721;Hengebru (721)
9182;12687;722;Hengebru (722)
9182;12688;723;Hengebru (723)
9182;12689;724;Hengebru (724)
9182;12690;729;Hengebru (729)
9182;12691;73;Hengebru (73)
9182;12692;730;Hengebru (730)
9182;12693;731;Hengebru (731)
9182;12694;732;Hengebru (732)
9182;12695;733;Hengebru (733)
9182;12696;734;Hengebru (734)
9182;12697;739;Hengebru (739)
9182;12698;74;Skråstagbru (74)
9182;12699;740;Skråstagbru (740)
9182;12700;741;Skråstagbru (741)
9182;12701;742;Skråstagbru (742)
9182;12702;743;Skråstagbru (743)
9182;12703;744;Skråstagbru (744)
9182;12704;745;Skråstagbru (745)
9182;12705;746;Skråstagbru (746)
9182;12706;747;Skråstagbru (747)
9182;12707;748;Skråstagbru (748)
9182;12708;749;Skråstagbru (749)
9182;12709;75;Skråstagbru (75)
9182;12710;750;Skråstagbru (750)
9182;12711;751;Skråstagbru (751)
9182;12712;752;Skråstagbru (752)
9182;12713;753;Skråstagbru (753)
9182;12714;754;Skråstagbru (754)
9182;12715;755;Skråstagbru (755)
9182;12716;756;Skråstagbru (756)
9182;12717;757;Skråstagbru (757)
9182;12718;758;Skråstagbru (758)
9182;12719;759;Skråstagbru (759)
9182;12720;76;Flytebru (76)
9182;12721;760;Flytebru (760)
9182;12722;761;Flytebru (761)
9182;12723;762;Flytebru (762)
9182;12724;763;Flytebru (763)
9182;12725;764;Flytebru (764)
9182;12726;765;Flytebru (765)
9182;12727;766;Flytebru (766)
9182;12728;767;Flytebru (767)
9182;12729;769;Flytebru (769)
9182;12730;77;Rørbru (77)
9182;12731;770;Rørbru (770)
9182;12732;771;Rørbru (771)
9182;12733;772;Rørbru (772)
9182;12734;773;Rørbru (773)
9182;12735;774;Rørbru (774)
9182;12736;779;Rørbru (779)
9182;12737;79;Andre (79)
9182;12738;790;Andre (790)
9182;12739;8;Kai/bev.bru (8)
9182;12740;80;Kai/bev.bru (80)
9182;12741;800;Kai/bev.bru (800)
9182;12742;81;Ferjekaibru (81)
9182;12743;810;Ferjekaibru (810)
9182;12744;811;Ferjekaibru (811)
9182;12745;812;Ferjekaibru (812)
9182;12746;813;Reservekaibru (813)
9182;12747;819;Ferjekaibru (819)
9182;12748;82;Kai (82)
9182;12749;820;Kai (820)
9182;12750;821;Tilleggskai (821)
9182;12751;822;Tilleggskai (822)
9182;12752;823;Tilleggskai (823)
9182;12753;824;Tilleggskai (824)
9182;12754;825;Sekundærkai (825)
9182;12755;826;Liggekai (826)
9182;12756;827;Liggekai (827)
9182;12757;828;Ro-Ro-rampe (828)
9182;12758;829;Kai (829)
9182;12759;83;Mar. konstr. (83)
9182;12760;830;Mar. konstr. (830)
9182;12761;831;Molo (831)
9182;12762;832;Dykdalber (832)
9182;12763;85;Klaffebru (85)
9182;12764;850;Klaffebru (850)
9182;12765;851;Klaffebru (851)
9182;12766;852;Klaffebru (852)
9182;12767;853;Klaffebru (853)
9182;12768;854;Klaffebru (854)
9182;12769;855;Klaffebru (855)
9182;12770;856;Klaffebru (856)
9182;12771;859;Klaffebru (859)
9182;12772;86;Svingbru (86)
9182;12773;860;Svingbru (860)
9182;12774;861;Svingbru (861)
9182;12775;862;Svingbru (862)
9182;12776;863;Svingbru (863)
9182;12777;864;Svingbru (864)
9182;12778;869;Svingbru (869)
9182;12779;87;Rullebru (87)
9182;12780;870;Rullebru (870)
9182;12781;871;Rullebru (871)
9182;12782;872;Rullebru (872)
9182;12783;873;Rullebru (873)
9182;12784;879;Rullebru (879)
9182;12785;88;Reservebru (88)
9182;12786;880;Reservebru (880)
9182;12787;881;Reservebru (881)
9182;12788;882;Reservebru (882)
9182;12789;883;Reservebru (883)
9182;12790;884;Reservebru (884)
9182;12791;889;Reservebru (889)
9182;12792;89;Andre (89)
9182;12793;890;Andre (890)
9182;12794;9;Andre (9)
9182;12795;90;Andre (90)
9182;12796;900;Andre (900)
9182;12797;91;Støttemur (91)
9182;12798;910;Støttemur (910)
9182;12799;911;Støttemur (911)
9182;12800;912;Støttemur (912)
9182;12801;913;Støttemur (913)
9182;12802;914;Støttemur (914)
9182;12803;915;Støttemur (915)
9182;12804;919;Støttemur (919)
9182;12805;92;Støttemur (92)
9182;12806;920;Støttemur (920)
9182;12807;921;Støttemur (921)
9182;12808;922;Støttemur (922)
9182;12809;923;Støttemur (923)
9182;12810;924;Støttemur (924)
9182;12811;925;Støttemur (925)
9182;12812;929;Støttemur (929)
9182;12813;93;Skredoverbygg (93)
9182;12814;930;Skredoverbygg (930)
9182;12815;931;Skredoverbygg (931)
9182;12816;932;Skredoverbygg (932)
9182;12817;933;Skredoverbygg (933)
9182;12818;934;Skredoverbygg (934)
9182;12819;939;Skredoverbygg (939)
9182;12820;94;Skredoverbygg (94)
9182;12821;940;Skredoverbygg (940)
9182;12822;941;Skredoverbygg (941)
9182;12823;942;Skredoverbygg (942)
9182;12824;943;Skredoverbygg (943)
9182;12825;944;Skredoverbygg (944)
9182;12826;949;Skredoverbygg (949)
9182;12827;95;Tunnelportal (95)
9182;12828;950;Tunnelportal (950)
9182;12829;951;Tunnelportal (951)
9182;12830;952;Tunnelportal (952)
9182;12831;953;Tunnelportal (953)
9182;12832;959;Tunnelportal (959)
9182;12833;96;Miljøtunnel (96)
9182;12834;960;Miljøtunnel (960)
9182;12835;961;Miljøtunnel (961)
9182;12836;962;Miljøtunnel (962)
9182;12837;963;Miljøtunnel (963)
9182;12838;97;Fjelltunnel (97)
9182;12839;970;Fjelltunnel (970)
9182;12840;971;Fjelltunnel (971)
9182;12841;972;Fjelltunnel (972)
9182;12842;973;Fjelltunnel (973)
9182;12843;98;Tunnelkonstr. (98)
9182;12844;980;Tunnelkonstr. (980)
9182;12845;981;Tunnelkonstr. (981)
9182;12846;982;Tunnelkonstr. (982)
9182;12847;983;Tunnelkonstr. (983)
9182;12848;984;Tunnelkonstr. (984)
9182;12849;989;Tunnelkonstr. (989)
9182;12850;99;Andre konstr. (99)
9182;12851;990;Andre konstr. (990)
1404;12325;betong;Betong
1404;12326;spennbetong;Spennbetong
1404;12327;stål;Stål
1404;12328;aluminium;Aluminium
1404;12329;stein;Stein
1404;12330;tre;Tre
1404;12331;plast;Plast
1404;12332;annetKonstruksjonsmateriale;Annet konstruksjonsmateriale
11317;19261;planlagt;Planlagt 
11317;19262;trafikkert;Trafikkert 
11317;19263;nedlagtSperret;Nedlagt/Sperret 
11317;19264;nybygd_IkkeTraf;Nybygd, ikke traf. 
11317;19265;revet;Revet 
11317;19266;byggesIkkeAldri;Bygges ikke/aldri 
11317;19267;annen;Annen 
11457;19499;ingen;Ingen
11457;19500;S;S
11457;19501;V;V
11457;19502;2V;2V
11457;19503;2S;2S
11457;19504;2H;2H
11457;19505;3V;3V
11457;19506;3S;3S
11457;19507;3H;3H
11457;19508;3VS;3VS
11457;19509;3HS;3HS
11457;19510;annen;Annen
8969;12852;ingenUteAvDrift;Ingen/ute av drift
8969;11808;vegvesenetStaten;Vegvesenet/Staten
8969;11812;vegvesenetFylkeskommunen;Vegvesenet/Fylkeskommunen
8969;12853;vegvesenetDriftForAndre;Vegvesenet/Drift for andre
8969;12854;baneeier;Baneeier
8969;11807;kommunen;Kommunen
8969;12855;OPS_Selskapet;OPS-selskapet
8969;19092;nyeVeier;Nye veier
8969;12856;kraftsselskapet;Kraftsselskapet
8969;11806;privat;Privat
8969;12857;andre;Andre
11459;19511;A;A
11459;19512;B;B
10744;17398;L;L
10741;17394;bk10_50;Bk 10/50
10741;17395;bk10_60;Bk 10/60
10742;17396;25_25;25,25
10743;17397;V;V
10772;17462;L;L
10773;17460;bk10_50;Bk 10/50
10773;17461;bk10_60;Bk 10/60
10774;17459;25_25;25,25
10777;17463;V;V
10901;18184;10-50;Bk10 - 50 tonn
10901;18185;10-42;Bk10 - 42 tonn
10901;18186;T8-50;BkT8 - 50 tonn
10901;18187;T8-40;BkT8 - 40 tonn
10901;18188;8-32;Bk8 - 32 tonn
10901;18189;6-28;Bk6 - 28 tonn
10901;18190;Spes;Spesiell begrensning
10907;18231;10-50;Bk10 - 50 tonn
10907;18232;T8-40;BkT8 - 40 tonn
10907;18233;8-32;Bk8 - 32 tonn
10907;19640;10-60;Bk10 - 60 tonn
10913;18253;19_50;19,50
10913;18254;15_00;15,00
10913;18255;12_40;12,40
10913;18256;spesiellBegrensning;Spesiell begrensning
10902;18177;10-50;Bk10 - 50 tonn
10902;18178;10-42;Bk10 - 42 tonn
10902;18179;T8-50;BkT8 - 50 tonn
10902;18180;T8-40;BkT8 - 40 tonn
10902;18181;8-32;Bk8 - 32 tonn
10902;18182;6-28;Bk6 - 28 tonn
10902;18183;Spes;Spesiell begrensning
10908;18234;10-50;Bk10 - 50 tonn
10908;18235;T8-40;BkT8 - 40 tonn
10908;18236;8-32;Bk8 - 32 tonn
10908;19641;10-60;Bk10 - 60 tonn
10914;18257;19_50;19,50
10914;18258;15_00;15,00
10914;18259;12_40;12,40
10914;18260;spesiellBegrensning;Spesiell begrensning
10899;18198;10-50;Bk10 - 50 tonn
10899;18199;10-42;Bk10 - 42 tonn
10899;18200;T8-50;BkT8 - 50 tonn
10899;18201;T8-40;BkT8 - 40 tonn
10899;18202;8-32;Bk8 - 32 tonn
10899;18203;6-28;Bk6 - 28 tonn
10899;18204;Spes;Spesiell begrensning
10905;18225;10-50;Bk10 - 50 tonn
10905;18226;T8-40;BkT8 - 40 tonn
10905;18227;8-32;Bk8 - 32 tonn
10905;19638;10-60;Bk10 - 60 tonn
10911;18245;19_50;19,50
10911;18246;15_00;15,00
10911;18247;12_40;12,40
10911;18248;spesiellBegrensning;Spesiell begrensning
10923;18261;A;A
10923;18262;B;B
10923;18263;ikke;Ikke
10900;18191;10-50;Bk10 - 50 tonn
10900;18192;10-42;Bk10 - 42 tonn
10900;18193;T8-50;BkT8 - 50 tonn
10900;18194;T8-40;BkT8 - 40 tonn
10900;18195;8-32;Bk8 - 32 tonn
10900;18196;6-28;Bk6 - 28 tonn
10900;18197;Spes;Spesiell begrensning
10906;18228;10-50;Bk10 - 50 tonn
10906;18229;T8-40;BkT8 - 40 tonn
10906;18230;8-32;Bk8 - 32 tonn
10906;19639;10-60;Bk10 - 60 tonn
10912;18249;19_50;19,50
10912;18250;15_00;15,00
10912;18251;12_40;12,40
10912;18252;spesiellBegrensning;Spesiell begrensning
10924;18264;A;A
10924;18265;B;B
10924;18266;ikke;Ikke
10897;18212;10-50;Bk10 - 50 tonn
10897;18213;10-42;Bk10 - 42 tonn
10897;18214;T8-50;BkT8 - 50 tonn
10897;18215;T8-40;BkT8 - 40 tonn
10897;18216;8-32;Bk8 - 32 tonn
10897;18217;6-28;Bk6 - 28 tonn
10897;18218;Spes;Spesiell begrensning
10903;18219;10-50;Bk10 - 50 tonn
10903;18220;T8-40;BkT8 - 40 tonn
10903;18221;8-32;Bk8 - 32 tonn
10903;19636;10-60;Bk10 - 60 tonn
10921;18267;50;50
10921;18268;56;56
10921;18269;60;60
10909;18239;12_40;12,40
10909;18424;15_00;15,00
10909;18423;19_50;19,50
10909;18237;22_00;22,00
10909;18238;24_00;24,00
10909;18240;spesiellBegrensning;Spesiell begrensning
10898;18205;10-50;Bk10 - 50 tonn
10898;18206;10-42;Bk10 - 42 tonn
10898;18207;T8-50;BkT8 - 50 tonn
10898;18208;T8-40;BkT8 - 40 tonn
10898;18209;8-32;Bk8 - 32 tonn
10898;18210;6-28;Bk6 - 28 tonn
10898;18211;Spes;Spesiell begrensning
10904;18222;10-50;Bk10 - 50 tonn
10904;18223;T8-40;BkT8 - 40 tonn
10904;18224;8-32;Bk8 - 32 tonn
10904;19637;10-60;Bk10 - 60 tonn
10922;18270;50;50
10922;18271;56;56
10922;18272;60;60
10910;18243;12_40;12,40
10910;18426;15_00;15,00
10910;18425;19_50;19,50
10910;18241;22_00;22,00
10910;18242;24_00;24,00
10910;18244;spesiellBegrensning;Spesiell begrensning
9809;15958;A;A
9809;15959;B;B
9809;15960;C;C
4553;5461;ja;Ja
4553;5462;nei;Nei
2068;3543;ja;Ja
2068;3581;nei;Nei
1920;3529;ja;Ja
1920;3567;nei;Nei
1103;2197;tre;Tre
1103;2198;bambus;Bambus
1103;2224;metall_Stål_Galvanisert;Metall, stål, galvanisert
1103;2263;plast;Plast
10872;17907;stat_StatensVegvesen;Stat, Statens vegvesen
10872;18629;stat_NyeVeier;Stat, Nye Veier
10872;17910;fylkeskommune;Fylkeskommune
10872;17908;kommune;Kommune
10872;17909;privat;Privat
10872;17911;uavklart;Uavklart
4157;5107;løvfellende;Løvfellende
4157;5108;vintergrønne;Vintergrønne
4506;5290;matjord;Matjord
4506;5291;gress;Gress
4506;5292;barklag;Barklag
4131;5101;busker_Frittstående;Busker, frittstående
4131;5102;buskfelt;Buskfelt
4131;5103;hekk_Formklippet;Hekk, formklippet
4131;5104;buskroser;Buskroser
4131;5105;buskas;Buskas
4505;5293;statensVegvesen;Statens vegvesen
4505;18698;nyeVeier;Nye Veier
4505;19902;fylkeskommune;Fylkeskommune
4505;18827;OPS;OPS
4505;5294;kommune;Kommune
4505;5295;privat;Privat
4505;17680;uavklart;Uavklart
1266;3437;kontrollVektstasjon;Kontroll-/vektstasjon
1266;3438;servicebygg;Servicebygg
1266;12915;tekniskBygg;Teknisk bygg
1266;3439;lager;Lager
1266;3440;trafikksentral;Trafikksentral
1266;3436;bompengeBillettinnkreving;Bompenge-/billettinnkreving
1266;3441;trafostasjon;Trafostasjon
1266;4088;bolighus;Bolighus
1266;9089;pumpestasjon;Pumpestasjon
1266;5464;sanitærToalettanlegg;Sanitær-/toalettanlegg
1266;7989;brøytestasjon;Brøytestasjon
1266;7990;garasje;Garasje
1266;7991;driftsbygning;Driftsbygning
1266;7992;telefonkiosk;Telefonkiosk
11219;18518;stat_StatensVegvesen;Stat, Statens vegvesen
11219;18660;stat_NyeVeier;Stat, Nye Veier
11219;18520;fylkeskommune;Fylkeskommune
11219;18516;kommune;Kommune
11219;18517;privat;Privat
11219;18519;uavklart;Uavklart
1407;2191;tre;Tre
1407;2209;betong;Betong
1407;2232;metall_Stål_Galvanisert;Metall, stål, galvanisert
1407;20078;leca;Leca
1603;2155;malt;Malt
1603;2162;beiset;Beiset
1603;2168;impregnert;Impregnert
1603;2174;oljet;Oljet
1603;16962;ubehandlet;Ubehandlet
9261;12912;frittliggende;Frittliggende
9261;12913;iTunnelFjellrom;I tunnel/fjellrom
1974;3444;stålplater;Stålplater
1974;3442;takstein;Takstein
1974;12914;betongMurstein;Betong/murstein
1974;3443;skifer;Skifer
1974;3446;papp;Papp
1974;3445;torvtak;Torvtak
9149;12232;statensVegvesen;Statens vegvesen
9149;18791;nyeVeier;Nye Veier
9149;19982;fylkeskommune;Fylkeskommune
9149;18920;OPS;OPS
9149;12233;kommune;Kommune
9149;12234;privat;Privat
9149;17770;uavklart;Uavklart
5144;6942;anlegg;Anlegg
5144;6943;vedlikehold;Vedlikehold
8742;11571;øvreBærelag;Øvre bærelag
8742;11572;nedreBærelag;Nedre bærelag
5533;7878;ja;Ja
5533;7879;nei;Nei
11305;19077;0;0
11305;19078;16;16
11305;19079;22;22
1211;3660;Msm;Mekanisk stabiliserte materialer
1211;3665;Fp;Forkilt pukk
1211;6960;Gk;Knust grus
1211;6961;Fk;Knust berg
1211;16134;Ak;Knust asfalt
1211;19018;dypfrest_MekaniskStabilisert;Dypfrest, mekanisk stabilisert
1211;3666;Bm;Bitumenstabiliserte materialer
1211;3667;Ag;Asfaltert grus
1211;3668;Ap;Asfaltert pukk
1211;3669;Pp;Penetrert pukk
1211;3671;Bg;Bitumesnstabilisert grus
1211;19074;Bag;Bitumenanriket grus
1211;19075;Eg;Emulsjonsgrus
1211;19076;Ep;Emulsjonspukk
1211;6957;Sg;Skumgrus
1211;19022;dypfrest_Bitumenstabilisert;Dypfrest, bitumenstabilisert
1211;3674;C;Sementstabiliserte materialer
1211;3675;Cp;Sementstabilisert pukk
1211;3676;Cg;Sementstabilisert grus
1211;6962;Gjb;Gjenbruksbetong
1211;19020;ls;Ligninstabilert materiale
1211;19019;dl;Dypfrest, ligninstabilisert
5531;7849;11;11
5531;7850;16;16
5531;7851;19;19
5531;7852;22;22
5531;7855;32;32
5531;7859;63;63
5531;7861;90;90
9288;12980;manglendeData;Manglende data
9288;12981;overlappendeData;Overlappende data
9288;12982;generell;Generell
4421;5182;G;Generelle målinger
4421;5183;R1;Referanse-1
4421;19484;R2;Referanse-2
4421;19485;R3;Referanse-3
4421;5184;F;Forsøksmålinger
4421;9723;T;Teleløsning
4421;10118;1;Initiell-1
4421;10119;2;Initiell-2
4421;10120;3;Initiell-3
4421;13048;a;Måleserie a
4421;13049;b;Måleserie b
4421;13050;c;Måleserie c
4421;13051;d;Måleserie d
4418;5175;indre;Indre
4418;5176;mellom;Mellom
4418;5177;ytre;Ytre
4419;5179;indre;Indre
4419;5180;mellom;Mellom
4419;5181;ytre;Ytre
4422;5185;ja;Ja
4422;5186;nei;Nei
3513;13703;signalreguleringMotorkjøretøy;Signalregulering motorkjøretøy
3513;13704;signalreguleringSykkel;Signalregulering sykkel
3513;18405;signalregulering_Fotgjenger;Signalregulering, fotgjenger
3513;13705;trafikkregistreringMotorkjøretøy;Trafikkregistrering motorkjøretøy
3513;13706;trafikkregistreringSykkel;Trafikkregistrering sykkel
3513;18406;trafikkregistrering_Fotgjenger;Trafikkregistrering, fotgjenger
3513;16760;ATK;ATK
1183;4895;induktivsløyfe_Motorkjøretøy;Induktivsløyfe, motorkjøretøy
1183;4896;induktivsløyfe_Sykkel;Induktivsløyfe, sykkel
1183;4897;piezo_ElektriskKabel;Piezo-elektrisk kabel
1183;4898;infrarødDetektor;Infrarød detektor
1183;4899;videodetektor;Videodetektor
1183;18407;video_Varmesøkende;Video, varmesøkende
1183;4900;radardetektor;Radardetektor
8014;10280;stat_StatensVegvesen;Stat, Statens vegvesen
8014;18577;stat_NyeVeier;Stat, Nye Veier
8014;10742;fylkeskommune;Fylkeskommune
8014;10344;kommune;Kommune
8014;10408;privat;Privat
8014;17589;uavklart;Uavklart
8086;10480;statensVegvesen;Statens vegvesen
8086;18686;nyeVeier;Nye Veier
8086;19949;fylkeskommune;Fylkeskommune
8086;18815;OPS;OPS
8086;10558;kommune;Kommune
8086;10636;privat;Privat
8086;17732;uavklart;Uavklart
9264;12921;ja;Ja
9264;12922;nei;Nei
9269;12932;ja;Ja
9269;12933;nei;Nei
9274;12942;ja;Ja
9274;12943;nei;Nei
9248;12892;stat_StatensVegvesen;Stat, Statens vegvesen
9248;12893;stat_Annen;Stat, annen
9248;18563;stat_NyeVeier;Stat, Nye Veier
9248;12894;fylke;Fylke
9248;12895;kommune;Kommune
9248;12897;deltEierskap;Delt eierskap
9248;12896;privat;Privat
9268;12929;stengt;Stengt
9268;12930;ikkeTilrettelagtSpesielt;Ikke tilrettelagt spesielt
9268;12931;egneAtskiltePlasser;Egne atskilte plasser
9280;12954;ja;Ja
9280;12955;nei;Nei
9272;12938;ja;Ja
9272;12939;nei;Nei
9276;12946;ja;Ja
9276;12947;nei;Nei
9263;12919;ja;Ja
9263;12920;nei;Nei
9275;12944;ja;Ja
9275;12945;nei;Nei
9279;12952;ja;Ja
9279;12953;nei;Nei
9246;12885;rasteplass;Rasteplass
9246;12886;bensinstasjon;Bensinstasjon
9246;12887;vegkro;Vegkro
9246;12888;industriområde;Industriområde
9277;12948;ja;Ja
9277;12949;nei;Nei
9266;12925;ja;Ja
9266;12926;nei;Nei
9247;12889;ja_ForhånsvarslingOgVarslingVedAvkjøring;Ja, forhånsvarsling og varsling ved avkjøring
9247;12890;ja_VarslingVedAvkjøring;Ja, varsling ved avkjøring
9247;12891;nei;Nei
9265;12923;ja;Ja
9265;12924;nei;Nei
9267;12927;ja;Ja
9267;12928;nei;Nei
9281;12956;ja;Ja
9281;12957;nei;Nei
9271;12936;ja;Ja
9271;12937;nei;Nei
9273;12940;ja;Ja
9273;12941;nei;Nei
9278;12950;ja;Ja
9278;12951;nei;Nei
9262;12916;kontinuerligVakt;Kontinuerlig vakt
9262;12917;regelmessigVakt;Regelmessig vakt
9262;12918;ingenVakt;Ingen vakt
9270;12934;ja;Ja
9270;12935;nei;Nei
9250;12898;statensVegvesen;Statens vegvesen
9250;18679;nyeVeier;Nye Veier
9250;19983;fylkeskommune;Fylkeskommune
9250;18808;OPS;OPS
9250;12899;privat;Privat
9250;17772;uavklart;Uavklart
5644;7935;belysningIDagen;Belysning i dagen
5644;7937;bygning;Bygning
5644;20080;signalanlegg;Signalanlegg
5644;16305;skilting;Skilting
5644;7936;tunnel;Tunnel
5644;20082;værstasjon;Værstasjon
5644;18475;trafikkregistreringsstasjon;Trafikkregistreringsstasjon
5644;16306;pumper;Pumper
5644;16309;vifter;Vifter
5644;16308;utsmykking_BroerEtc;Utsmykking (broer etc)
